,time,temp,gas,humidity,pressure,altitude,PM 1.0,PM 2.5,PM10
53,1676679854.0112145,27.0997265625,219519,6.962839873707969,1006.5689204582756,55.773636128894886,0,1,1
54,1676679855.201991,26.9739453125,221867,6.992799152321516,1006.5639372157742,55.81534794942219,0,1,1
55,1676679856.3927414,26.853046875,222164,7.022860269253168,1006.5544610415367,55.894667945933726,0,1,1
56,1676679857.5837545,26.7321484375,222911,7.029448438741885,1006.5466909240486,55.95970790318545,0,1,1
57,1676679858.7749867,26.606953125,219809,7.068773960258766,1006.5548362077504,55.89152761831221,0,1,1
58,1676679859.9659286,26.4794140625,222164,7.103341599508008,1006.5502515343987,55.92990367726456,0,1,1
59,1676679861.157339,26.3489453125,227029,7.114371871001526,1006.5443542272918,55.97926735968506,0,1,1
60,1676679862.3488224,26.2262890625,225486,7.116200106916346,1006.5299200918323,56.100089947473336,0,1,1
61,1676679863.539633,26.1048046875,225486,7.132120206999184,1006.5173347996139,56.20543772558141,0,1,1
62,1676679864.7312045,25.98703125,228593,7.152807809231887,1006.5054416527465,56.30499273881582,0,1,1
63,1676679865.9219835,25.8673046875,227965,7.178128835407483,1006.4832428363569,56.49081687686766,0,1,1
64,1676679867.1133437,25.7602734375,226873,7.292839220005692,1006.4658070994965,56.63677206523362,0,1,1
65,1676679868.3047264,25.67296875,227808,7.422182356430934,1006.4469677328806,56.794479390607115,0,1,1
66,1676679869.496144,25.5876171875,227808,7.528176397168244,1006.4259909762444,56.9700819592559,0,1,1
67,1676679870.6869745,25.489765625,228278,7.5962964750316395,1006.4040045981103,57.15413954588888,0,1,1
68,1676679871.8777986,25.3758984375,228278,7.692260574138716,1006.3858433611096,57.30617765869391,0,1,1
69,1676679873.0688252,25.256171875,230019,7.750447156147391,1006.3633607423066,57.494395610088,0,1,1
70,1676679874.2597024,25.1407421875,231141,7.789907729449385,1006.344307938083,57.653902815712854,0,1,1
71,1676679875.4506068,25.0235546875,232926,7.801072583164191,1006.3099899896495,57.94121367695541,0,1,1
72,1676679876.6419678,24.896015625,235571,7.793151996564735,1006.288695722449,58.11949388924134,0,1,1
73,1676679877.8335936,24.7544140625,237086,7.780183977501521,1006.2567160694296,58.38724020213176,0,1,1
74,1676679879.02523,24.6048046875,236748,7.757631325584721,1006.2327310878296,58.58805648313807,0,1,1
